|-|1|2|3|4|5|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|24|25|
|{{:abilities:5471.png?nolink&20|}}|92%|5%|23%|71%|23%|30%|33%|17%|25%|9%|5%|2%|3%|1%|0%|0%|0%|0%|0%|0%|0%|0%|0%|0%|0%|
|{{:abilities:5472.png?nolink&20|}}|2%|1%|2%|2%|5%|7%|10%|14%|22%|50%|77%|57%|77%|50%|2%|26%|0%|0%|0%|0%|0%|0%|0%|0%|0%|
|{{:abilities:5473.png?nolink&20|}}|5%|93%|73%|26%|71%|18%|29%|37%|32%|4%|0%|1%|0%|3%|0%|0%|0%|0%|0%|0%|0%|0%|0%|0%|0%|
|{{:abilities:5474.png?nolink&20|}}|0%|0%|0%|0%|0%|43%|21%|21%|13%|1%|0%|34%|12%|22%|2%|26%|100%|0%|0%|0%|0%|0%|0%|0%|0%|
